step,KuhnPoker/conv,KuhnPoker/iters,KuhnPoker/nodes_touched,KuhnPoker/tau,KuhnPoker/alpha,KuhnPoker/beta,KuhnPoker/gamma
0,0.45833333333333326,0,0,,,,
1,0.45833333333333326,1,116,1,1.022487919143947,-0.8825253571253124,4.997255630074201
2,0.2512649837354157,2,232,1,1.025533353584024,-0.883895888064117,4.997224649023956
3,0.1332673425268438,3,348,1,1.0023759783150676,-0.888788141677312,4.997385855908725
4,0.1539032819590464,4,464,1,0.978137576072998,-0.8949406414492782,4.997547917406614
5,0.0861068055458461,5,580,1,0.9872473067629375,-0.8951970970681251,4.997476972529659
6,0.11671491705202705,6,696,1,0.9654827177179481,-0.9017640856845883,4.997618487514195
7,0.029964784894969898,7,812,1,0.9813435833623254,-0.9004074934838493,4.9975021803679684
8,0.04404979637722256,8,928,1,0.9271593001338081,-0.9166456496752409,4.997852329700777
9,0.013693778146146973,9,1044,1,0.9460344924475259,-0.9134008454434241,4.997724497080133
10,0.03301950144396615,10,1160,1,0.9003617925492611,-0.9307501477552171,4.997998032062338
11,0.03891785196261846,11,1276,1,0.9397724862342676,-0.9199863982111358,4.997750055425409
12,0.03960869173860013,12,1392,1,0.9495167091794874,-0.9194491262275031,4.997678526804284
13,0.02088149674023687,13,1508,1,0.9531499324263961,-0.9207609063456901,4.997646432938217
14,0.024787204705515237,14,1624,1,0.9292606236331071,-0.9308538628054022,4.997793988322509
15,0.02084443223687668,15,1740,1,0.9392971779191557,-0.930009416566933,4.997721949651178
16,0.01358402027152028,16,1856,1,0.9349161876905818,-0.9340375176514393,4.9977421649537455
17,0.023778193394738745,17,1972,1,0.9198352523293629,-0.9420972029088936,4.997828684901314
18,0.015120238005461029,18,2088,1,0.9462014131075924,-0.9353177695818926,4.997652087858849
19,0.01280002655516882,19,2204,1,0.9300468462866065,-0.943663672428837,4.997748559895676
20,0.015993304452241786,20,2320,1,0.9259063338407694,-0.9479149516905083,4.997766271061086
21,0.011346786995863611,21,2436,1,0.938158749911717,-0.9460299922584534,4.997679477688951
22,0.016456119342939696,22,2552,1,0.9265605528444127,-0.9531384095242661,4.997745082338003
23,0.010794404534032936,23,2668,1,0.94513865584796,-0.9488379625300833,4.997616008275899
24,0.015337936830550403,24,2784,1,0.930192801583059,-0.9572753587802745,4.9977045157410585
25,0.006403804552124609,25,2900,1,0.9479518271344167,-0.953225181315787,4.997579128648576
26,0.009209033839042619,26,3016,1,0.913883470810271,-0.9694259822512383,4.997788397933237
27,0.010956787737663731,27,3132,1,0.932100884457151,-0.9649609666493029,4.997665066553061
28,0.008073728239739841,28,3248,1,0.9423618213745142,-0.9637361688229928,4.9975885921063545
29,0.010859265217996378,29,3364,1,0.9322823733457586,-0.9706091070508085,4.997645161396968
30,0.0038490518514094074,30,3480,1,0.9477827992998251,-0.9672671171913885,4.997533049145295
31,0.007884828931503746,31,3596,1,0.9066535954401955,-0.9872384649350876,4.997786183268605
32,0.006749265695488421,32,3712,1,0.9399428271575159,-0.9761925382502488,4.997565916870439
33,0.005473857953675637,33,3828,1,0.9362087892178881,-0.9806690336750457,4.9975806143987
34,0.007535388115088193,34,3944,1,0.9301713022530322,-0.9861800146818089,4.997609951738618
35,0.0008488496946803814,35,4060,1,0.946717197202712,-0.9822160525964583,4.997490046694177
36,0.006618969554979537,36,4176,1,0.8576471275561759,-1.0259984288850248,4.998017737348143
37,0.003815360796038225,37,4292,1,0.9469862354434366,-0.9880652993958279,4.997467249160137
38,0.006948592258843311,38,4408,1,0.9263118989611248,-1.0000467647066325,4.99759369566409
39,0.005554629718152515,39,4524,1,0.9549136160082285,-0.9907319402149073,4.997390926788165
40,0.007228123853428775,40,4640,1,0.9482073216313958,-0.996645759725536,4.997426436394623
41,0.007703421085096918,41,4756,1,0.9624807173609276,-0.9935710670424371,4.997315061927072
42,0.005810536484955692,42,4872,1,0.9681771160355959,-0.9941836395642933,4.997262441735453
43,0.00911151684350886,43,4988,1,0.9589331357494935,-1.0012275134254287,4.997317531064853
44,0.0040544075212811115,44,5104,1,0.9813726423715152,-0.9946573623910417,4.997140694770394
45,0.005249234477234743,45,5220,1,0.9492408693756402,-1.0117140384118983,4.997362280089934
46,0.0070157830312861935,46,5336,1,0.963361429691028,-1.0086128976337787,4.997250280638843
47,0.005264430697023592,47,5452,1,0.9789243288694811,-1.0049237851310693,4.997122777122968
48,0.006013722689139828,48,5568,1,0.9693905240444622,-1.012222553612876,4.997181659581224
49,0.005592569312006107,49,5684,1,0.9781518567402498,-1.0115041893911634,4.997103521889633
50,0.0018069132256996745,50,5800,1,0.9779546503873142,-1.0147343045779706,4.997092205840837
51,0.005966332967340088,51,5916,1,0.931757609450101,-1.0389358176312937,4.997408189643288
52,0.0037169486516756833,52,6032,1,0.9867416675972562,-1.0171645806149714,4.9969983827115865
53,0.004089108058643098,53,6148,1,0.9689938025146421,-1.0282778824522216,4.997120073944992
54,0.00567813109291207,54,6264,1,0.976138928182019,-1.0282675045016223,4.997052992841127
55,0.001894909355435348,55,6380,1,0.9935439024800847,-1.0236733910037268,4.99690375521056
56,0.003884361880443138,56,6496,1,0.9483712367670627,-1.04756203938716,4.997228713426816
57,0.0043432237088544545,57,6612,1,0.9828130328161888,-1.0349287440135246,4.99696003653988
58,0.0036189353474697927,58,6728,1,0.9907247567276702,-1.0345826819576451,4.996883500601094
59,0.004093835208523577,59,6844,1,0.9856639604908675,-1.040136343305331,4.99690889752085
60,0.0036991508806680784,60,6960,1,0.9941092286263684,-1.0395466652393717,4.9968269581252525
61,0.001367261208423065,61,7076,1,0.9926224714394278,-1.0434964214155238,4.9968238692719416
62,0.004209660977612967,62,7192,1,0.9516717344519807,-1.0661107433474426,4.997120066616475
63,0.002620934454024143,63,7308,1,1.0043780992127094,-1.0446776059348082,4.996696927473596
64,0.0028124986030850507,64,7424,1,0.9863328305528674,-1.0563350578373578,4.996827829316792
65,0.003991740720713399,65,7540,1,0.992465453112308,-1.0568083845290912,4.996762946315174
66,0.001228600225659765,66,7656,1,1.0110849620171907,-1.0514953974267298,4.9965922652722465
67,0.0029993891040767384,67,7772,1,0.9616775397564301,-1.0783449277564683,4.996970016877187
68,0.002937911036688834,68,7888,1,1.0043713913151202,-1.0612898731348461,4.99661583029607
69,0.0026691261507031105,69,8004,1,1.0064690995522405,-1.0636711948229252,4.996581257163706
70,0.0030841378800302854,70,8120,1,1.005198020222521,-1.067649804087587,4.996574851944498
71,0.0024639958332681733,71,8236,1,1.0147114832868764,-1.066550223876779,4.996476012055029
72,0.001320027315144745,72,8352,1,1.0076653337914776,-1.0732833883203328,4.996518936786262
73,0.0030808412928740314,73,8468,1,0.9826962170316544,-1.0888230717891287,4.996707258885721
74,0.002084232968282501,74,8584,1,1.0238030073682243,-1.0724491663480813,4.996341782586991
75,0.002060662038066069,75,8700,1,1.0092302628684258,-1.0828436584269974,4.996451179991288
76,0.0029313288739309107,76,8816,1,1.0117532264498714,-1.0850895041190098,4.996410731478637
77,0.0008881674160213515,77,8932,1,1.0307349092567153,-1.07943154914511,4.9962223041938785
78,0.0025006428546033577,78,9048,1,0.9799075233009051,-1.107948905879371,4.996638968746957
79,0.0022280463127210826,79,9164,1,1.0296645211299067,-1.086860939262342,4.996192940723402
80,0.002114795914775619,80,9280,1,1.0274904418350177,-1.0913982617272757,4.996192883928098
81,0.0025253145696119417,81,9396,1,1.0281844394860733,-1.0945644408849275,4.996166321455856
82,0.001572443353269476,82,9512,1,1.03933048303749,-1.0926538989598327,4.996041863124122
83,0.001318718399507729,83,9628,1,1.0208268655691308,-1.1052530382237005,4.996192125582232
84,0.0022642879958363338,84,9744,1,1.0158691985065895,-1.111299132776695,4.996215749373061
85,0.001744178435003213,85,9860,1,1.0436052699186638,-1.1011329155679273,4.995937182246186
86,0.001609420744882184,86,9976,1,1.0347545329538956,-1.1090543702105289,4.995999730080802
87,0.0022067219887698386,87,10092,1,1.0341527280263254,-1.1129405244281783,4.995983393848126
88,0.000544005212135934,88,10208,1,1.0517112055766367,-1.1078146545411058,4.9957911722194535
89,0.0020592847156615524,89,10324,1,0.9908059070111395,-1.1426937022419863,4.996327004864524
90,0.0016505815491231757,90,10440,1,1.0547418559691466,-1.1134812346510459,4.995714703677972
91,0.0016495153208153646,91,10556,1,1.0476622114499023,-1.1206295023015223,4.995761568820324
92,0.0021067418309247132,92,10672,1,1.0507330363891745,-1.1227204697209656,4.9957073051381595
93,0.001161862631295002,93,10788,1,1.065137861898143,-1.1191329016112606,4.995536468368758
94,0.0012730893293675105,94,10904,1,1.0407641346939032,-1.135124764630771,4.995757078306118
95,0.001867614560661951,95,11020,1,1.0480822813129773,-1.135071547141551,4.995660302678914
96,0.0014893272637002686,96,11136,1,1.068940554631865,-1.1281511276592073,4.99542112720855
97,0.0014605859242354247,97,11252,1,1.0615689381602122,-1.1355725113069917,4.995472420875082
98,0.001799917711105492,98,11368,1,1.0637871263565088,-1.1381428008776553,4.995423223316406
99,0.0003899518591222173,99,11484,1,1.0766334319570317,-1.1352925760614652,4.995259824241437
100,0.0017666200816052469,100,11600,1,1.0089050722815072,-1.1750044223767593,4.995907638904615
101,0.0011156914967088427,101,11716,1,1.082055658181409,-1.1399414633099112,4.995145710433263
102,0.0013654943421761434,102,11832,1,1.0637543075218268,-1.1531405896531504,4.995315513222385
103,0.0017961971696631163,103,11948,1,1.0763224310552708,-1.150374155254597,4.9951524798414635
104,0.0009516001313879252,104,12064,1,1.0923058431304344,-1.1458811960870245,4.994944993087186
105,0.0010889889071230285,105,12180,1,1.0657115938464408,-1.1635267471817066,4.995209778031991
106,0.0015888276108457777,106,12296,1,1.0751651333724892,-1.1623613992672213,4.995078208806705
107,0.0012735468637103675,107,12412,1,1.0960556245513597,-1.155239029417657,4.994812221846727
108,0.0012660851889342573,108,12528,1,1.08882393757282,-1.1628208763940977,4.994864971257999
109,0.0015219337508092512,109,12644,1,1.0917131997530678,-1.1651294072384992,4.994800821491239
110,0.0002532492712174761,110,12760,1,1.1035635713855017,-1.1627351202720817,4.994630101842517
111,0.0014352771451707491,111,12876,1,1.0225964791495832,-1.211244617071158,4.995473470985509
112,0.0009495381011436488,112,12992,1,1.1071675520115094,-1.1685104590258233,4.994521886861334
113,0.0012146855080750474,113,13108,1,1.090814067326822,-1.1810914157376402,4.994683077297057
114,0.001458346288016804,114,13224,1,1.1056474042763824,-1.1770509887979186,4.9944736126671785
115,0.0008936521589284763,115,13340,1,1.1175127871000325,-1.1746277791952284,4.994293164549399
116,0.000774223627389603,116,13456,1,1.0974652205721953,-1.1892833743186728,4.994503774144626
117,0.0013302970331311448,117,13572,1,1.0938352434764411,-1.1952214064466535,4.9945123020700395
118,0.0010457294567311481,118,13688,1,1.1227678411971942,-1.1835158966763095,4.994120476749914
119,0.0009515208255360952,119,13804,1,1.1145106006641199,-1.1918987161084593,4.994188916298224
120,0.001368209279900695,120,13920,1,1.113212930554218,-1.1965717477441948,4.994168594699183
121,0.0005527893072330148,121,14036,1,1.133767792412307,-1.1894015658136015,4.993865793425032
122,0.0010963065354971935,122,14152,1,1.0936909720657597,-1.2154193693265323,4.994334159054929
123,0.001151948439441497,123,14268,1,1.1296195231521409,-1.1995815288683271,4.993843787136436
124,0.0010462106011033256,124,14384,1,1.13521887786042,-1.2005213550833116,4.993729963020541
125,0.001042509816803594,125,14500,1,1.1338309729904732,-1.2052864186339165,4.993708717117192
126,0.0010667972429168615,126,14616,1,1.1368928239430476,-1.2076274284830752,4.99362697733233
127,0.00041367857422380805,127,14732,1,1.1412369750530602,-1.2092690781967614,4.993526540232308
128,0.0011360280197065253,128,14848,1,1.098926519202095,-1.2371881624465955,4.994037484011385
129,0.0009690278813779818,129,14964,1,1.150757425206156,-1.2121068632025227,4.993309223297376
130,0.0009494517684232873,130,15080,1,1.1463368160057814,-1.218617941235408,4.993328395693609
131,0.0011490792783328263,131,15196,1,1.1486006325329217,-1.221442159180983,4.993252743536481
132,0.0007540588040406138,132,15312,1,1.1610861501055392,-1.2185814646381041,4.993028166533326
133,0.0005699104193584992,133,15428,1,1.1439566996419726,-1.2322867606268533,4.993229157291214
134,0.0010711638224132625,134,15544,1,1.1336454024973042,-1.2423323735433247,4.99332739030747
135,0.0008340795785660715,135,15660,1,1.1674938545107896,-1.227301684893261,4.992794377943959
136,0.0008553361457670217,136,15776,1,1.158615420911645,-1.2364427241328233,4.99287910497506
137,0.0011492223335269336,137,15892,1,1.1631068898858408,-1.2380600506676098,4.9927644634265445
138,0.0004907565046333717,138,16008,1,1.180763690689658,-1.2322432798925043,4.9924449437724885
139,0.0007479276705256444,139,16124,1,1.142598454792525,-1.2583057732741674,4.992966764033705
140,0.0009743633957319808,140,16240,1,1.1663928331932536,-1.2487648934513742,4.992566512892603
141,0.0008374724559192526,141,16356,1,1.1825908260619489,-1.2437073371542078,4.9922634309852905
142,0.0008833407992883124,142,16472,1,1.1784838394443486,-1.2502641523928273,4.992276220688142
143,0.001073420395315522,143,16588,1,1.1843876116088667,-1.2511003196042667,4.992129267417274
144,0.0003223859870737922,144,16704,1,1.197240994108678,-1.2479608091903325,4.991864953227087
145,0.0008108364769643939,145,16820,1,1.1415931666491133,-1.284962307190033,4.992676098405964
146,0.0008488376070174553,146,16936,1,1.1900948617511011,-1.2605605012166086,4.9918723388890465
147,0.0008030253103365192,147,17052,1,1.1956548218030474,-1.2616102805552167,4.991723640631343
148,0.0007385541295200082,148,17168,1,1.1962390458888872,-1.2655615022807385,4.991656410366646
149,0.0009765120533680727,149,17284,1,1.195432184159225,-1.2703483429941853,4.991611750962539
150,0.0003199048979354857,150,17400,1,1.2125221653246185,-1.2646702327883161,4.9912581739931605
151,0.000818739674188107,151,17516,1,1.1608011899452708,-1.2999611557095996,4.9920541096400495
152,0.0007941917817729793,152,17632,1,1.2104848726619148,-1.274504673940432,4.991171954469173
153,0.0007594697140451967,153,17748,1,1.2123120966816547,-1.2777815156735302,4.991077301425015
154,0.0006984734032831064,154,17864,1,1.2134340315628438,-1.2814899885623086,4.9909940576919745
155,0.0009044603045261224,155,17980,1,1.212621665044358,-1.2863699187015936,4.990944451807282
156,0.0002483251499851291,156,18096,1,1.2287820113251153,-1.2811476012851357,4.990583433954149
157,0.0008101409991081721,157,18212,1,1.167986047749325,-1.3227884691461866,4.991574064028542
158,0.0006935086438849547,158,18328,1,1.2300182277855387,-1.2892123454950197,4.990425600049852
159,0.0007239014279521172,159,18444,1,1.2256390694141284,-1.296284742931169,4.990439304184786
160,0.0007055586975619199,160,18560,1,1.2311281675229733,-1.2974305474772743,4.990266066791086
161,0.0008723443492695548,161,18676,1,1.2332071495263657,-1.3006445207411061,4.990155527210931
162,0.00025726363507594385,162,18792,1,1.247158899630728,-1.296680523992003,4.98981010369625
163,0.0007726902995318086,163,18908,1,1.189563075364182,-1.3369353847146563,4.990810477937856
164,0.0007003233922072138,164,19024,1,1.2478474373385287,-1.3052248358322522,4.989647859343729
165,0.0006938461917179173,165,19140,1,1.2463027767269872,-1.3106853516102497,4.989603189397709
166,0.0007214358213974426,166,19256,1,1.2492136555925606,-1.3134359928978596,4.989467526501818
167,0.0008631709550322442,167,19372,1,1.2545487220673308,-1.3147022327112454,4.989280040882969
168,0.00024580854813063824,168,19488,1,1.2669367659966477,-1.311644162717661,4.988939714767845
169,0.0006899661441616411,169,19604,1,1.2072529789855726,-1.353801844194533,4.990049045125108
170,0.000729751392158029,170,19720,1,1.2624736704204569,-1.3235086279415056,4.9888715173172535
171,0.000648285990936609,171,19836,1,1.268689797248547,-1.324241189479394,4.988654385057611
172,0.0005559203571560145,172,19952,1,1.2661280356934697,-1.3304369517989525,4.988625187589554
173,0.0008454431471807411,173,20068,1,1.2617776109080419,-1.3377982227468024,4.988633389234812
174,0.000330047332079364,174,20184,1,1.286340597702689,-1.3270800920671058,4.988001064506637
175,0.0005691680753703021,175,20300,1,1.2422403624276486,-1.3596702712786293,4.988871749604478
176,0.0007545804748229357,176,20416,1,1.273168072823278,-1.3446017619540984,4.988119096983503
177,0.0005853117919052409,177,20532,1,1.2908484350351825,-1.338122910201279,4.987622945288269
178,0.0005787428059779165,178,20648,1,1.2814051520032324,-1.3487526981636724,4.987748394267838
179,0.0008016064245251753,179,20764,1,1.2842501691403942,-1.3516452516292436,4.987588303372252
180,0.00047632673853609253,180,20880,1,1.3042244166558195,-1.3437066211354627,4.987016813575964
181,0.0004052563795849118,181,20996,1,1.2812056358755104,-1.3630679452939187,4.9874662866801325
182,0.0007615022776414904,182,21112,1,1.276412777476953,-1.3709540406911265,4.987479067069438
183,0.0005088700528310397,183,21228,1,1.31194356920168,-1.3528877424412873,4.986523640627556
184,0.0005925134936734522,184,21344,1,1.2948383013672067,-1.3685750203745402,4.986842352957274
185,0.0007176294277847772,185,21460,1,1.3060241053676902,-1.3661205645802057,4.986462610322319
186,0.0006277206508841227,186,21576,1,1.3192705547321277,-1.362395033558911,4.986020055846609
187,0.0002882480023706224,187,21692,1,1.3158683937602582,-1.3693236102515154,4.985998378571949
188,0.0007148870443464406,188,21808,1,1.2795587154281125,-1.3980453839307452,4.9867891323547
189,0.0005202144270710363,189,21924,1,1.3294711772309662,-1.37014674999797,4.98541959888761
190,0.0005847674213846354,190,22040,1,1.3166168144141492,-1.383265781772088,4.9856443114342195
191,0.0005900289213951193,191,22156,1,1.3260734198713673,-1.3819250332591895,4.98527904488463
192,0.0007323462692058191,192,22272,1,1.33000224515338,-1.3841998985953259,4.985055774166138
193,0.000223473815285119,193,22388,1,1.3446416324053174,-1.3795664512820565,4.984533904854603
194,0.0005537473725014952,194,22504,1,1.2870858472564097,-1.422823841398299,4.985934305424145
195,0.0006742597376663273,195,22620,1,1.3371556624541403,-1.3940909177908716,4.9844947630264365
196,0.0005227529191264013,196,22736,1,1.350834445724694,-1.3900330232205007,4.983982784828883
197,0.0005194067188852014,197,22852,1,1.3411431127493247,-1.4012492659888756,4.984129945205119
198,0.0007095545557709027,198,22968,1,1.3442955423137875,-1.4040765107709214,4.983910693204744
199,0.0004974255997224619,199,23084,1,1.3640030947039479,-1.396059485685129,4.9832033705095835
200,0.000268154766458778,200,23200,1,1.3490348390253566,-1.4107952250914244,4.983508366690556
201,0.0006807086661548001,201,23316,1,1.3206130503533422,-1.4351632056411248,4.9841842218118035
202,0.00047036977653305834,202,23432,1,1.3723825448868279,-1.4052441075609874,4.982533584790334
203,0.0005413214426384649,203,23548,1,1.3566201073387325,-1.420625179600007,4.98286943953894
204,0.0005053395929297544,204,23664,1,1.3674402335079885,-1.41836100951253,4.98239713342759
205,0.0006649193389021424,205,23780,1,1.3673641159504843,-1.423391972865833,4.982253254901323
206,0.0002092291239164934,206,23896,1,1.3852624522609776,-1.4164791804683965,4.981540971620133
207,0.0005098780484180665,207,24012,1,1.3285980777578383,-1.460410254620827,4.983125155825819
208,0.0006266540666556852,208,24128,1,1.3783866734588255,-1.431005074764322,4.981453078832072
209,0.00047169378018840913,209,24244,1,1.3927570956501798,-1.4264084055752924,4.980829120352345
210,0.0004912313017800263,210,24360,1,1.3813598237298839,-1.4390713574703615,4.981042210491786
211,0.0006363988828743117,211,24476,1,1.3870197168054168,-1.4402880932958102,4.980695142430979
212,0.0005193594905235632,212,24592,1,1.4042180563564157,-1.4337757255864383,4.979952099245773
213,0.00025668001660428263,213,24708,1,1.3970291704892353,-1.4436280642501804,4.980027450233724
214,0.000613863987693225,214,24824,1,1.3636698301284436,-1.472015737142144,4.980969221871675
215,0.0004897166656759044,215,24940,1,1.4129842362756788,-1.4429928468265187,4.9791292264511124
216,0.0004966666363933891,216,25056,1,1.404572382588031,-1.4537507108852725,4.979246661783776
217,0.00045316051224417175,217,25172,1,1.4088726511137049,-1.4559220512511764,4.978915777624923
218,0.0006518180384832151,218,25288,1,1.4075777074408145,-1.4619369118712482,4.978779614418272
219,0.0003593453958851134,219,25404,1,1.430471687874342,-1.4514867595331902,4.977761628341591
220,0.0003339760077820386,220,25520,1,1.4024328777406114,-1.4758826850148752,4.978593482772837
221,0.0006274872423041311,221,25636,1,1.4021251501489909,-1.4813236425710912,4.978417219492608
222,0.00040606137069060244,222,25752,1,1.4391955303399508,-1.4608630133719784,4.976846005280144
223,0.00048754114721277775,223,25868,1,1.4195707658888832,-1.4794963652832351,4.977389032458115
224,0.0004736221707364874,224,25984,1,1.432874820837655,-1.4754518840936284,4.976683065541561
225,0.0006110387654165716,225,26100,1,1.4349147165410685,-1.4792174345354274,4.976399077859027
226,0.00025020123911756453,226,26216,1,1.452158491491838,-1.4725600350916008,4.975508773275106
227,0.0004238664235286793,227,26332,1,1.4082735870811667,-1.508542273856916,4.977018745743958
228,0.0005959523090111052,228,26448,1,1.4397661400798214,-1.491427445228976,4.975576250766874
229,0.0003965275271485269,229,26564,1,1.4616466141703903,-1.4815256338537348,4.974464455242388
230,0.00046676786938806836,230,26680,1,1.4434058362165156,-1.4993158465521979,4.9749943145725934
231,0.0005031007748679539,231,26796,1,1.4557401704913562,-1.495927739634108,4.974259904012266
232,0.0005590059868820496,232,26912,1,1.463386586980671,-1.4958304330797954,4.973707439738257
233,0.000214681906123948,233,27028,1,1.4726951956965402,-1.4946074871168986,4.973071950431864
234,0.0004617906744081024,234,27144,1,1.425256918305969,-1.533496109529308,4.974857517181402
235,0.0005564680971812397,235,27260,1,1.4696595350075266,-1.5070803148972838,4.972726265677688
236,0.000400821607577706,236,27376,1,1.4833683311594263,-1.5028155628236322,4.971869461291432
237,0.00044054281839370213,237,27492,1,1.4693127878607528,-1.5177749681223616,4.972254666678882
238,0.0005135038955526583,238,27608,1,1.4780379763413998,-1.516903072499796,4.971610960895601
239,0.0005218671213270687,239,27724,1,1.4899700839082815,-1.5138450417411498,4.970804275937459
240,0.0001890716615342014,240,27840,1,1.4945045503108372,-1.5159216738908519,4.970329599945876
241,0.0004677810291456308,241,27956,1,1.4437842634110603,-1.5574908577717088,4.972418255872808
242,0.000531474993792691,242,28072,1,1.4958995069445171,-1.5253814160129637,4.969729752348089
243,0.0003943094424229132,243,28188,1,1.5065008550963892,-1.5232742105477315,4.968939438386775
244,0.00042428365560975845,244,28304,1,1.4939864671220353,-1.537204773609215,4.969279023072552
245,0.000504344658318362,245,28420,1,1.5016206439704387,-1.5371096655070438,4.968624300416866
246,0.0005084976983521783,246,28536,1,1.5146911657194462,-1.5332678568845237,4.96767999844776
247,0.00019169116371192674,247,28652,1,1.5188267988135502,-1.5356353399910587,4.9671760222285934
248,0.0004502234926321014,248,28768,1,1.4699602765780728,-1.5759250800162268,4.969362000977071
249,0.0005255274911268315,249,28884,1,1.5195807758390178,-1.5455809341953197,4.9665428121256925
250,0.0003776266386434912,250,29000,1,1.5317210043483729,-1.5424167906484898,4.965591038591519
251,0.0004167102632313957,251,29116,1,1.5174123084297642,-1.5576341080133198,4.966052667250043
252,0.00047104355885077553,252,29232,1,1.5264668027765937,-1.5565511797515734,4.965254500972451
253,0.0005141676073629198,253,29348,1,1.5368639228929841,-1.554566344353201,4.964364685694502
254,0.00018379946391905433,254,29464,1,1.5453789268171532,-1.5539209802762235,4.963561470370885
255,0.0004044832495856965,255,29580,1,1.4933918755948654,-1.596496348503897,4.966119683812399
256,0.0005281692408855287,256,29696,1,1.539692083010216,-1.5683894373018699,4.963225149664698
257,0.0003466494961179012,257,29812,1,1.5580411738101438,-1.5609044396941147,4.961818254647738
258,0.0004129862207298274,258,29928,1,1.538722520066902,-1.5796740486729703,4.96261031320509
259,0.0004069021139180007,259,30044,1,1.552010947628775,-1.5756065029667257,4.961482244496475
260,0.000523044073643314,260,30160,1,1.5549342030776776,-1.578844913914625,4.960954947157008
261,0.000237937565176094,261,30276,1,1.5724798113822618,-1.57192227920551,4.959518090283279
262,0.0003269163450255741,262,30392,1,1.533195669670691,-1.605089803650129,4.961560488903945
263,0.0005224710138262423,263,30508,1,1.5541881228206127,-1.5953139275821526,4.959922102773936
264,0.0003059770543190343,264,30624,1,1.5836942585140263,-1.5799373482140484,4.957677681041359
265,0.00040353424831160445,265,30740,1,1.5580655197279027,-1.6032365829715947,4.958939490318498
266,0.0003208486131211219,266,30856,1,1.57697945063053,-1.5951529908990303,4.957339721900151
267,0.0005187497749752634,267,30972,1,1.5681638135911267,-1.6067183754979464,4.957526881047349
268,0.0003179357133200056,268,31088,1,1.5983888993676238,-1.590821947764133,4.955111087224086
269,0.00021477663701988114,269,31204,1,1.575188601245433,-1.6124039590436452,4.956273583418485
270,0.0004934973245316332,270,31320,1,1.5575690533220141,-1.630575875142572,4.957050397135804
271,0.0003864827493850753,271,31436,1,1.6069790316062034,-1.6006778939887214,4.953256717217319
272,0.00037956582585793597,272,31552,1,1.5972471909416397,-1.6127648612130965,4.953516266627599
273,0.0003500970323938313,273,31668,1,1.600038490481633,-1.616118982996235,4.9528882331429465
274,0.00048247813818941276,274,31784,1,1.5993728094818853,-1.6219229657245395,4.9525009115992775
275,0.0004100268227737458,275,31900,1,1.6209189494055227,-1.6121216817327044,4.950477324137221
276,0.00018715196643334653,276,32016,1,1.6156957982175417,-1.6210598996915113,4.950410148126913
277,0.0004248305127658447,277,32132,1,1.5764709855999581,-1.6547869402874784,4.952841453806032
278,0.000458908844848116,278,32248,1,1.6252799813520866,-1.6249646049611368,4.948754117263111
279,0.0003348636591188614,279,32364,1,1.633385461000437,-1.624608016641397,4.9476472795096225
280,0.0003727149658682982,280,32480,1,1.6197289214434991,-1.6395510219241038,4.948230666191977
281,0.00039404115630914394,281,32596,1,1.6294715498071066,-1.6379852587022257,4.946980536106485
282,0.0004739060003065565,282,32712,1,1.6363823961396429,-1.6384423127877263,4.945931688399487
283,0.00021266457628524305,283,32828,1,1.6504916285786386,-1.6338829522771947,4.9442707183233665
284,0.00029762063176963505,284,32944,1,1.61001822844842,-1.6682199546231922,4.947051941379046
285,0.00048168680725840796,285,33060,1,1.6323206844872893,-1.65740675370787,4.944739878907098
286,0.00030229467897899265,286,33176,1,1.6629299895790361,-1.6411180946869335,4.941631589387407
287,0.00036867635313159175,287,33292,1,1.6408485189532862,-1.6620532756921769,4.942981123529849
288,0.0003109957086454007,288,33408,1,1.655706134122359,-1.656822570254775,4.941164976882111
289,0.0004735056854679176,289,33524,1,1.6501035253895817,-1.6661807637228057,4.941103674546099
290,0.0003616533225491714,290,33640,1,1.677394172276916,-1.6522442936516115,4.938111630445071
291,0.0001866995400316429,291,33756,1,1.6661944818134566,-1.6654395174553467,4.938549690133204
292,0.00042061892491029873,292,33872,1,1.6335032583171,-1.6946244399317,4.940901854510382
293,0.0004297789475948277,293,33988,1,1.6823592876922802,-1.6647082449114283,4.935885885346493
294,0.00032220995630902194,294,34104,1,1.6874389483851995,-1.666466728540398,4.934800127046822
295,0.00035377788536083976,295,34220,1,1.6752202968691456,-1.6804753639343863,4.935350949779462
296,0.0003686293416393094,296,34336,1,1.684304413965815,-1.6793633615795613,4.933867717996857
297,0.0004545167204472733,297,34452,1,1.6904812036472945,-1.6803335359269493,4.932638890549347
298,0.00021524838244382782,298,34568,1,1.7061137057413962,-1.6746582678936583,4.93044061686201
299,0.00025800712567586315,299,34684,1,1.6683250793221447,-1.7071738589501968,4.9335446699235685
300,0.0004552930889182294,300,34800,1,1.6822431129747426,-1.7024277317200336,4.931534465251067
301,0.0003232677739445633,301,34916,1,1.7178995413142522,-1.6823545950789136,4.927217214044187
302,0.00034479698618264387,302,35032,1,1.7025840226317446,-1.698547421837166,4.9281344540757885
303,0.000313514725978431,303,35148,1,1.710089594787254,-1.6985561784190388,4.92665974404733
304,0.00042835291817222565,304,35264,1,1.7086668461941654,-1.7049536058187698,4.9261138613339455
305,0.00038752010272383175,305,35380,1,1.7300955401528624,-1.695080939862148,4.923075039181217
306,0.00017766113834588593,306,35496,1,1.7283696513286249,-1.7016357854418525,4.922534300036242
